"id","state","year","value"
"mt2014","mt",2014,6765006769.17
"pa2014","pa",2014,8392574623.67
"pb2014","pb",2014,4327441000
"pe2014","pe",2014,12264051519.48
"pi2014","pi",2014,3879197581.79
"pr2014","pr",2014,18133077957
"rj2014","rj",2014,29173954532
"rn2014","rn",2014,5068621475.97
"ro2014","ro",2014,2707216710.83
"rr2014","rr",2014,1122649832.09
"rs2014","rs",2014,23090848737.44
"sc2014","sc",2014,9857354758.73
"se2014","se",2014,3981264565.69
"sp2014","sp",2014,81982351616
"to2014","to",2014,3725789715.63
"ac2015","ac",2015,2454398031.26
"al2015","al",2015,3437463460.44
"am2015","am",2015,5787299990.92
"ap2015","ap",2015,1758084359.18
"ba2015","ba",2015,16691411749.07
"ce2015","ce",2015,7858795449.44
"df2015","df",2015,14001919771.26
"es2015","es",2015,5909315936.44
"go2015","go",2015,10385333453.35
"ma2015","ma",2015,5546283106.51
"mg2015","mg",2015,36269093411.59
"ms2015","ms",2015,5701574346.51
"mt2015","mt",2015,7838078322.75
"pa2015","pa",2015,9612375517.48
"pb2015","pb",2015,4669678671.69
"pe2015","pe",2015,12153629025.97
"pi2015","pi",2015,4239910886.59
"pr2015","pr",2015,19177770800.08
"rj2015","rj",2015,30284482895
"rn2015","rn",2015,5289410260.91
"ro2015","ro",2015,2873251494.88
"rr2015","rr",2015,1360277822.3
"rs2015","rs",2015,25717892177.22
"sc2015","sc",2015,10963389468.78
"se2015","se",2015,4067136440.04
"sp2015","sp",2015,89673549043.03
"to2015","to",2015,4178128685.7
"ac2016","ac",2016,2613215242.89
"al2016","al",2016,4243626183.13
"am2016","am",2016,5979660192.06
"ap2016","ap",2016,1964690402.46
"ba2016","ba",2016,17598198987.62
"ce2016","ce",2016,8331330086.34
"df2016","df",2016,13347139147.3
"es2016","es",2016,5822486456.68
"go2016","go",2016,10857426670.26
"ma2016","ma",2016,6092288809.59
"mg2016","mg",2016,39496574290.62
"ms2016","ms",2016,6203812764.59
"mt2016","mt",2016,8219503740.55
"pa2016","pa",2016,9999243503.18
"pb2016","pb",2016,4868029981.08
"pe2016","pe",2016,13435763242.11
"pi2016","pi",2016,4614358753.69
"pr2016","pr",2016,22152439285.4
"rj2016","rj",2016,32666374489.18
"rn2016","rn",2016,5790887567.41
"ro2016","ro",2016,3056622258.93
"rr2016","rr",2016,1458151994.01
"rs2016","rs",2016,26966893203.8
"sc2016","sc",2016,12062997582.37
"se2016","se",2016,4156137717.48
"sp2016","sp",2016,91165769585.84
"to2016","to",2016,4746822952.72
