id,state,year,value
df2015,df,2015,112027302.21
es2015,es,2015,77923783.3
go2015,go,2015,239854734.78
ma2015,ma,2015,23151269.19
mg2015,mg,2015,245913774.57
ms2015,ms,2015,1947621622.7
mt2015,mt,2015,30084171.9
pa2015,pa,2015,52239841.59
pb2015,pb,2015,165494900.24
pe2015,pe,2015,306242068.95
pi2015,pi,2015,91863338.32
pr2015,pr,2015,248269027.1
rj2015,rj,2015,380598789
rn2015,rn,2015,18713550.23
ro2015,ro,2015,22605169.45
rr2015,rr,2015,115651793.06
rs2015,rs,2015,39317049.39
sc2015,sc,2015,110501605.47
se2015,se,2015,6185116.3
sp2015,sp,2015,2467205398.73
to2015,to,2015,57493349.48
ac2016,ac,2016,48097204.11
al2016,al,2016,333232690.62
am2016,am,2016,181138139.72
ap2016,ap,2016,0
ba2016,ba,2016,758232720.15
ce2016,ce,2016,638531597.87
df2016,df,2016,322204834.26
es2016,es,2016,59632839.44
go2016,go,2016,113447404.16
ma2016,ma,2016,201762888.48
mg2016,mg,2016,455803581.6
ms2016,ms,2016,605086100.26
mt2016,mt,2016,71403637.23
pa2016,pa,2016,89865897.77
pb2016,pb,2016,279718805.51
pe2016,pe,2016,317444025.1
pi2016,pi,2016,332929115.91
pr2016,pr,2016,2161745211.02
rj2016,rj,2016,58306458
rn2016,rn,2016,71743043
ro2016,ro,2016,52343972.86
rr2016,rr,2016,138043605.95
rs2016,rs,2016,95450137.45
sc2016,sc,2016,90943501.83
se2016,se,2016,33720156.96
sp2016,sp,2016,3267667876.26
to2016,to,2016,17631088.38
