id,state,year,value
ac2014,ac,2014,4470397050.43
mg2014,mg,2014,66985777500.33
ce2014,ce,2014,17277833219.52
to2014,to,2014,6317458896.55
df2014,df,2014,16897595539.45
ba2014,ba,2014,32676847132.88
pi2014,pi,2014,6308590315.68
pr2014,pr,2014,32024359621.3
se2014,se,2014,6703382137.23
rr2014,rr,2014,2269894204.25
pa2015,pa,2015,18836417336.51
mg2015,mg,2015,78005765796.15
sc2015,sc,2015,20205273993.15
ap2015,ap,2015,3569552074.03
es2015,es,2015,12775738395.91
rr2015,rr,2015,2529101441.86
mt2015,mt,2015,12896472790.55
ce2015,ce,2015,18287950252.93
pr2015,pr,2015,34283561182.35
ro2015,ro,2015,5548126099.7
rj2015,rj,2015,55782283351.38
sp2015,sp,2015,199872628134.43
pe2015,pe,2015,26040071226.93
pi2015,pi,2015,7015692354.91
am2015,am,2015,13191276824.88
al2015,al,2015,6903171338.08
df2015,df,2015,26708474315.3
se2015,se,2015,6917455119.83
ma2015,ma,2015,12770972414
rn2015,rn,2015,10050328317.81
ms2015,ms,2015,12598752630.81
ba2015,ba,2015,35907394569.26
ac2015,ac,2015,4570803605.21
to2015,to,2015,6808227870.1
rs2015,rs,2015,52271242958.71
pb2015,pb,2015,8388748058.37
go2015,go,2015,18628550515.85
pi2016,pi,2016,7990320466.71
ac2016,ac,2016,4829741174.53
es2016,es,2016,12782660769.33
pa2016,pa,2016,19983000733
sc2016,sc,2016,21698671076.65
ro2016,ro,2016,5821437404.2
mt2016,mt,2016,15223282460.95
ap2016,ap,2016,3836120411.1
df2016,df,2016,25426328098.38
pb2016,pb,2016,8748729208.37
pe2016,pe,2016,27842683622.27
rn2016,rn,2016,9145252721.42
ce2016,ce,2016,20016052843.35
ms2016,ms,2016,10948823804.95
rj2016,rj,2016,56142793711.6
al2016,al,2016,9135466125
se2016,se,2016,7138760273.96
ma2016,ma,2016,14136460487.71
ba2016,ba,2016,38481711012.41
sp2016,sp,2016,201533576242.07
to2016,to,2016,7680680487.25
mg2016,mg,2016,83548473866.17
am2016,am,2016,13661674717.2
pr2016,pr,2016,46806940170.42
rs2016,rs,2016,55249661730.52
rr2016,rr,2016,3095901038.06
