id,state,year,value
mt2010,mt,2010,4778293370.628684
es2010,es,2010,897507134.5863358
mg2010,mg,2010,58314732866.741585
rj2010,rj,2010,56580658917.99181
sp2010,sp,2010,164487665467.8569
pr2010,pr,2010,14668234871.49902
rs2010,rs,2010,42464954808.01298
sc2010,sc,2010,10103673159.354746
ac2011,ac,2011,1296639534.3999999
am2011,am,2011,1230687709.4609337
ap2011,ap,2011,83589530.17000002
pa2011,pa,2011,1422900020.6717787
ro2011,ro,2011,1515732233.2900004
rr2011,rr,2011,836813277.4699999
to2011,to,2011,600434263.3332999
al2011,al,2011,6541234810.153599
ba2011,ba,2011,8828358041.788073
ce2011,ce,2011,2431611183.219653
ma2011,ma,2011,3418706767.4904757
pb2011,pb,2011,1200965340.834434
pe2011,pe,2011,4029578157.673876
pi2011,pi,2011,2056934085.749529
rn2011,rn,2011,1703017628.132416
se2011,se,2011,1965461021.416821
df2011,df,2011,1912864398.0002382
go2011,go,2011,12991827642.241323
ms2011,ms,2011,6120139008.121733
mt2011,mt,2011,4285030024.525504
es2011,es,2011,871988782.0175426
mg2011,mg,2011,63547523971.256805
rj2011,rj,2011,59835304607.4648
sp2011,sp,2011,168173435835.31903
pr2011,pr,2011,14283365181.137682
rs2011,rs,2011,45904506292.27232
sc2011,sc,2011,8923377846.560019
ac2012,ac,2012,1730041126.4386597
am2012,am,2012,1315458919.3261104
ap2012,ap,2012,-386579679.676728
pa2012,pa,2012,846743050.0675137
ro2012,ro,2012,1408127583.8999996
rr2012,rr,2012,807733748.2629496
to2012,to,2012,825241238.70004
al2012,al,2012,7063242861.32406
ba2012,ba,2012,9178785326.27094
ce2012,ce,2012,3508135202.1159725
ma2012,ma,2012,3445929275.3933687
pb2012,pb,2012,1800886575.3252742
pe2012,pe,2012,5335975919.882304
pi2012,pi,2012,1986679241.6203687
rn2012,rn,2012,1228793822.409768
se2012,se,2012,2539097925.1046224
df2012,df,2012,2016572465.5706844
go2012,go,2012,15005383510.739706
ms2012,ms,2012,6621448893.677566
mt2012,mt,2012,3084631749.43698
es2012,es,2012,622696846.2151282
mg2012,mg,2012,70914353727.82123
rj2012,rj,2012,69337702707.00609
sp2012,sp,2012,178803154692.27155
pr2012,pr,2012,14316882161.051702
rs2012,rs,2012,50203038113.467995
sc2012,sc,2012,8798823633.715149
ac2013,ac,2013,2136842575.0059845
am2013,am,2013,2068621304.7618604
