id,state,year,value
ac2008,ac,2008,1.090961847308258
al2008,al,2008,1.090961847308258
am2008,am,2008,1.090961847308258
ap2008,ap,2008,1.090961847308258
ba2008,ba,2008,1.090961847308258
ce2008,ce,2008,1.090961847308258
df2008,df,2008,1.090961847308258
es2008,es,2008,1.090961847308258
go2008,go,2008,1.090961847308258
ma2008,ma,2008,1.090961847308258
mg2008,mg,2008,1.090961847308258
ms2008,ms,2008,1.090961847308258
mt2008,mt,2008,1.090961847308258
pa2008,pa,2008,1.090961847308258
pb2008,pb,2008,1.090961847308258
pe2008,pe,2008,1.090961847308258
pi2008,pi,2008,1.090961847308258
pr2008,pr,2008,1.090961847308258
rj2008,rj,2008,1.090961847308258
rn2008,rn,2008,1.090961847308258
ro2008,ro,2008,1.090961847308258
rr2008,rr,2008,1.090961847308258
rs2008,rs,2008,1.090961847308258
sc2008,sc,2008,1.090961847308258
se2008,se,2008,1.090961847308258
sp2008,sp,2008,1.090961847308258
to2008,to,2008,1.090961847308258
ac2009,ac,2009,0.9857045659784505
al2009,al,2009,0.9857045659784505
am2009,am,2009,0.9857045659784505
ap2009,ap,2009,0.9857045659784505
ba2009,ba,2009,0.9857045659784505
ce2009,ce,2009,0.9857045659784505
df2009,df,2009,0.9857045659784505
es2009,es,2009,0.9857045659784505
go2009,go,2009,0.9857045659784505
ma2009,ma,2009,0.9857045659784505
mg2009,mg,2009,0.9857045659784505
ms2009,ms,2009,0.9857045659784505
mt2009,mt,2009,0.9857045659784505
pa2009,pa,2009,0.9857045659784505
pb2009,pb,2009,0.9857045659784505
pe2009,pe,2009,0.9857045659784505
pi2009,pi,2009,0.9857045659784505
pr2009,pr,2009,0.9857045659784505
rj2009,rj,2009,0.9857045659784505
rn2009,rn,2009,0.9857045659784505
ro2009,ro,2009,0.9857045659784505
rr2009,rr,2009,0.9857045659784505
rs2009,rs,2009,0.9857045659784505
sc2009,sc,2009,0.9857045659784505
se2009,se,2009,0.9857045659784505
sp2009,sp,2009,0.9857045659784505
to2009,to,2009,0.9857045659784505
ac2010,ac,2010,1.1130000225899646
al2010,al,2010,1.1130000225899646
am2010,am,2010,1.1130000225899646
ap2010,ap,2010,1.1130000225899646
ba2010,ba,2010,1.1130000225899646
ce2010,ce,2010,1.1130000225899646
df2010,df,2010,1.1130000225899646
es2010,es,2010,1.1130000225899646
go2010,go,2010,1.1130000225899646
ma2010,ma,2010,1.1130000225899646
mg2010,mg,2010,1.1130000225899646
ms2010,ms,2010,1.1130000225899646
mt2010,mt,2010,1.1130000225899646
pa2010,pa,2010,1.1130000225899646
pb2010,pb,2010,1.1130000225899646
pe2010,pe,2010,1.1130000225899646
pi2010,pi,2010,1.1130000225899646
pr2010,pr,2010,1.1130000225899646
rj2010,rj,2010,1.1130000225899646
rn2010,rn,2010,1.1130000225899646
ro2010,ro,2010,1.1130000225899646
rr2010,rr,2010,1.1130000225899646
rs2010,rs,2010,1.1130000225899646
sc2010,sc,2010,1.1130000225899646
se2010,se,2010,1.1130000225899646
sp2010,sp,2010,1.1130000225899646
to2010,to,2010,1.1130000225899646
ac2011,ac,2011,1.0499721487415066
al2011,al,2011,1.0499721487415066
am2011,am,2011,1.0499721487415066
ap2011,ap,2011,1.0499721487415066
ba2011,ba,2011,1.0499721487415066
ce2011,ce,2011,1.0499721487415066
df2011,df,2011,1.0499721487415066
es2011,es,2011,1.0499721487415066
go2011,go,2011,1.0499721487415066
ma2011,ma,2011,1.0499721487415066
mg2011,mg,2011,1.0499721487415066
ms2011,ms,2011,1.0499721487415066
mt2011,mt,2011,1.0499721487415066
pa2011,pa,2011,1.0499721487415066
pb2011,pb,2011,1.0499721487415066
pe2011,pe,2011,1.0499721487415066
pi2011,pi,2011,1.0499721487415066
pr2011,pr,2011,1.0499721487415066
rj2011,rj,2011,1.0499721487415066
rn2011,rn,2011,1.0499721487415066
ro2011,ro,2011,1.0499721487415066
rr2011,rr,2011,1.0499721487415066
rs2011,rs,2011,1.0499721487415066
sc2011,sc,2011,1.0499721487415066
se2011,se,2011,1.0499721487415066
sp2011,sp,2011,1.0499721487415066
to2011,to,2011,1.0499721487415066
ac2012,ac,2012,1.0809667816472144
al2012,al,2012,1.0809667816472144
am2012,am,2012,1.0809667816472144
ap2012,ap,2012,1.0809667816472144
ba2012,ba,2012,1.0809667816472144
ce2012,ce,2012,1.0809667816472144
df2012,df,2012,1.0809667816472144
es2012,es,2012,1.0809667816472144
go2012,go,2012,1.0809667816472144
ma2012,ma,2012,1.0809667816472144
mg2012,mg,2012,1.0809667816472144
ms2012,ms,2012,1.0809667816472144
mt2012,mt,2012,1.0809667816472144
pa2012,pa,2012,1.0809667816472144
pb2012,pb,2012,1.0809667816472144
pe2012,pe,2012,1.0809667816472144
pi2012,pi,2012,1.0809667816472144
pr2012,pr,2012,1.0809667816472144
rj2012,rj,2012,1.0809667816472144
rn2012,rn,2012,1.0809667816472144
ro2012,ro,2012,1.0809667816472144
rr2012,rr,2012,1.0809667816472144
rs2012,rs,2012,1.0809667816472144
sc2012,sc,2012,1.0809667816472144
se2012,se,2012,1.0809667816472144
sp2012,sp,2012,1.0809667816472144
to2012,to,2012,1.0809667816472144
ac2013,ac,2013,1.0551836640617704
al2013,al,2013,1.0551836640617704
am2013,am,2013,1.0551836640617704
ap2013,ap,2013,1.0551836640617704
ba2013,ba,2013,1.0551836640617704
ce2013,ce,2013,1.0551836640617704
df2013,df,2013,1.0551836640617704
es2013,es,2013,1.0551836640617704
go2013,go,2013,1.0551836640617704
ma2013,ma,2013,1.0551836640617704
mg2013,mg,2013,1.0551836640617704
ms2013,ms,2013,1.0551836640617704
mt2013,mt,2013,1.0551836640617704
pa2013,pa,2013,1.0551836640617704
pb2013,pb,2013,1.0551836640617704
pe2013,pe,2013,1.0551836640617704
pi2013,pi,2013,1.0551836640617704
pr2013,pr,2013,1.0551836640617704
rj2013,rj,2013,1.0551836640617704
rn2013,rn,2013,1.0551836640617704
ro2013,ro,2013,1.0551836640617704
rr2013,rr,2013,1.0551836640617704
rs2013,rs,2013,1.0551836640617704
sc2013,sc,2013,1.0551836640617704
se2013,se,2013,1.0551836640617704
sp2013,sp,2013,1.0551836640617704
to2013,to,2013,1.0551836640617704
ac2014,ac,2014,1.037835934440059
al2014,al,2014,1.037835934440059
am2014,am,2014,1.037835934440059
ap2014,ap,2014,1.037835934440059
ba2014,ba,2014,1.037835934440059
ce2014,ce,2014,1.037835934440059
df2014,df,2014,1.037835934440059
es2014,es,2014,1.037835934440059
go2014,go,2014,1.037835934440059
ma2014,ma,2014,1.037835934440059
mg2014,mg,2014,1.037835934440059
ms2014,ms,2014,1.037835934440059
mt2014,mt,2014,1.037835934440059
pa2014,pa,2014,1.037835934440059
pb2014,pb,2014,1.037835934440059
pe2014,pe,2014,1.037835934440059
pi2014,pi,2014,1.037835934440059
pr2014,pr,2014,1.037835934440059
rj2014,rj,2014,1.037835934440059
rn2014,rn,2014,1.037835934440059
ro2014,ro,2014,1.037835934440059
rr2014,rr,2014,1.037835934440059
rs2014,rs,2014,1.037835934440059
sc2014,sc,2014,1.037835934440059
se2014,se,2014,1.037835934440059
sp2014,sp,2014,1.037835934440059
to2014,to,2014,1.037835934440059
ac2015,ac,2015,1.107010989768647
al2015,al,2015,1.107010989768647
am2015,am,2015,1.107010989768647
ap2015,ap,2015,1.107010989768647
ba2015,ba,2015,1.107010989768647
ce2015,ce,2015,1.107010989768647
df2015,df,2015,1.107010989768647
es2015,es,2015,1.107010989768647
go2015,go,2015,1.107010989768647
ma2015,ma,2015,1.107010989768647
mg2015,mg,2015,1.107010989768647
ms2015,ms,2015,1.107010989768647
mt2015,mt,2015,1.107010989768647
pa2015,pa,2015,1.107010989768647
pb2015,pb,2015,1.107010989768647
pe2015,pe,2015,1.107010989768647
pi2015,pi,2015,1.107010989768647
pr2015,pr,2015,1.107010989768647
rj2015,rj,2015,1.107010989768647
rn2015,rn,2015,1.107010989768647
ro2015,ro,2015,1.107010989768647
rr2015,rr,2015,1.107010989768647
rs2015,rs,2015,1.107010989768647
sc2015,sc,2015,1.107010989768647
se2015,se,2015,1.107010989768647
sp2015,sp,2015,1.107010989768647
to2015,to,2015,1.107010989768647
ac2016,ac,2016,1.0718259119397897
al2016,al,2016,1.0718259119397897
am2016,am,2016,1.0718259119397897
ap2016,ap,2016,1.0718259119397897
ba2016,ba,2016,1.0718259119397897
ce2016,ce,2016,1.0718259119397897
df2016,df,2016,1.0718259119397897
es2016,es,2016,1.0718259119397897
go2016,go,2016,1.0718259119397897
ma2016,ma,2016,1.0718259119397897
mg2016,mg,2016,1.0718259119397897
ms2016,ms,2016,1.0718259119397897
mt2016,mt,2016,1.0718259119397897
pa2016,pa,2016,1.0718259119397897
pb2016,pb,2016,1.0718259119397897
pe2016,pe,2016,1.0718259119397897
pi2016,pi,2016,1.0718259119397897
pr2016,pr,2016,1.0718259119397897
rj2016,rj,2016,1.0718259119397897
rn2016,rn,2016,1.0718259119397897
ro2016,ro,2016,1.0718259119397897
rr2016,rr,2016,1.0718259119397897
rs2016,rs,2016,1.0718259119397897
sc2016,sc,2016,1.0718259119397897
se2016,se,2016,1.0718259119397897
sp2016,sp,2016,1.0718259119397897
to2016,to,2016,1.0718259119397897
